Symbol,Series,Date,Close,Open,High,Low,Volume
HDFC,EQ,11-Jun-21,2561.9,2575,2594.3,2555,2340867
HDFC,W3,11-Jun-21,770.55,787,792,777.05,8400
HDFC,EQ,14-Jun-21,2559.8,2559.8,2559.8,2512.65,2125197
HDFC,W3,14-Jun-21,777.05,765,769.95,751.15,34800
HDFC,EQ,15-Jun-21,2539.2,2559.8,2559.8,2535.2,1589974
HDFC,W3,15-Jun-21,765,776.75,776.75,762,7200
HDFC,EQ,16-Jun-21,2545.1,2535,2545,2515.7,2290999
HDFC,W3,16-Jun-21,765,763,767.95,741,30000
HDFC,EQ,17-Jun-21,2521.45,2482.2,2506.95,2482.2,2657850
HDFC,W3,17-Jun-21,743.9,735.9,742.9,710,45600
HDFC,EQ,18-Jun-21,2487.3,2511,2511,2453.05,3082747
HDFC,W3,18-Jun-21,716.55,717.25,734.95,701,35400
HDFC,EQ,21-Jun-21,2488.1,2459,2524.2,2451,1891651
HDFC,W3,21-Jun-21,729.35,720,746,720,12000
HDFC,EQ,22-Jun-21,2516.4,2546.8,2546.8,2514.7,2604542
HDFC,W3,22-Jun-21,742.65,749,755.9,719.9,67800
HDFC,EQ,23-Jun-21,2522.9,2537,2537,2493,2179551
HDFC,W3,23-Jun-21,723.1,749.8,749.8,700,105000
HDFC,EQ,24-Jun-21,2497.2,2514.9,2515,2485,3257706
HDFC,W3,24-Jun-21,711.55,719,719,703.1,24000
HDFC,EQ,25-Jun-21,2487.4,2511,2515,2482,1871813
HDFC,W3,25-Jun-21,708.95,722,737.8,706.05,16800
HDFC,EQ,28-Jun-21,2509.2,2515,2523.1,2491.2,2140346
HDFC,W3,28-Jun-21,735.05,729.9,745,718,15600
